date,wp1,u,v,ws,wd
2010-02-02 21:00:00,0.0,0.4,1.2,1.26,18.67
2010-02-02 22:00:00,0.0,0.52,0.65,0.83,38.82
2010-02-02 23:00:00,0.0,0.54,0.11,0.55,78.28
2010-02-03 00:00:00,0.0,0.3,-0.18,0.35,121.78
2010-02-03 01:00:00,0.0,-0.71,1.28,1.47,331.24
2010-02-03 02:00:00,0.0,-0.94,1.7,1.94,331.14
2010-02-03 03:00:00,0.0,-0.74,1.79,1.94,337.49
2010-02-03 04:00:00,0.0,-0.23,1.62,1.64,351.87
2010-02-03 05:00:00,0.0,0.49,1.26,1.35,21.08
2010-02-03 06:00:00,0.0,1.31,0.76,1.51,59.9
2010-02-03 07:00:00,0.0,2.13,0.18,2.14,85.08
2010-02-03 08:00:00,0.0,2.8,-0.35,2.82,97.02
2010-02-03 09:00:00,0.005,3.19,-0.69,3.26,102.2
2010-02-03 10:00:00,0.0,3.19,-0.75,3.28,103.2
2010-02-03 11:00:00,0.0,2.93,-0.56,2.98,100.8
2010-02-03 12:00:00,0.0,2.55,-0.19,2.55,94.19
2010-02-03 13:00:00,0.035,1.81,1.39,2.28,52.57
2010-02-03 14:00:00,0.025,2.21,1.36,2.6,58.52
2010-02-03 15:00:00,0.0,3.17,0.69,3.25,77.68
2010-02-03 16:00:00,0.05,4.42,-0.35,4.43,94.58
2010-02-03 17:00:00,0.24100000000000002,5.57,-1.45,5.75,104.6
2010-02-03 18:00:00,0.34600000000000003,6.2,-2.24,6.59,109.87
2010-02-03 19:00:00,0.371,6.05,-2.48,6.54,112.29
2010-02-03 20:00:00,0.396,5.4,-2.37,5.89,113.67
2010-02-03 21:00:00,0.757,4.68,-2.21,5.17,115.32
2010-02-03 22:00:00,0.612,4.21,-2.25,4.78,118.12
2010-02-03 23:00:00,0.511,3.92,-2.4,4.59,121.43
2010-02-04 00:00:00,0.596,3.61,-2.48,4.38,124.47
2010-02-04 01:00:00,0.396,2.84,-1.77,3.34,121.99
2010-02-04 02:00:00,0.331,2.73,-1.78,3.26,123.17
2010-02-04 03:00:00,0.341,3.07,-1.96,3.64,122.52
2010-02-04 04:00:00,0.29100000000000004,3.7,-2.23,4.32,121.1
2010-02-04 05:00:00,0.24600000000000002,4.39,-2.51,5.06,119.78
2010-02-04 06:00:00,0.12,4.93,-2.71,5.62,118.84
2010-02-04 07:00:00,0.09,5.14,-2.76,5.83,118.28
2010-02-04 08:00:00,0.185,5.1,-2.71,5.77,118.01
2010-02-04 09:00:00,0.256,4.96,-2.64,5.61,118.02
2010-02-04 10:00:00,0.17,4.81,-2.57,5.45,118.14
2010-02-04 11:00:00,0.09,4.59,-2.38,5.17,117.46
2010-02-04 12:00:00,0.095,4.18,-1.9,4.59,114.47
2010-02-04 13:00:00,0.055,1.85,0.03,1.85,89.09
2010-02-04 14:00:00,0.075,1.69,0.28,1.71,80.71
2010-02-04 15:00:00,0.03,2.21,0.38,2.24,80.33
2010-02-04 16:00:00,0.075,3.13,0.37,3.15,83.21
2010-02-04 17:00:00,0.11,4.02,0.31,4.03,85.56
2010-02-04 18:00:00,0.271,4.38,0.24,4.39,86.87
2010-02-04 19:00:00,0.336,3.95,0.2,3.96,87.1
2010-02-04 20:00:00,0.226,3.23,0.22,3.24,86.09
2010-02-04 21:00:00,0.261,2.93,0.32,2.95,83.69
2010-02-04 22:00:00,0.271,3.53,0.5,3.57,81.91
2010-02-04 23:00:00,0.18,4.57,0.61,4.61,82.4
2010-02-05 00:00:00,0.20600000000000002,5.35,0.47,5.37,84.98
2010-02-05 01:00:00,0.256,3.62,-0.28,3.63,94.35
2010-02-05 02:00:00,0.306,4.17,-0.74,4.24,100.1
2010-02-05 03:00:00,0.321,4.63,-1.14,4.76,103.79
2010-02-05 04:00:00,0.326,4.95,-1.47,5.17,106.55
2010-02-05 05:00:00,0.29600000000000004,5.11,-1.76,5.4,109.04
2010-02-05 06:00:00,0.226,5.04,-2.02,5.43,111.8
2010-02-05 07:00:00,0.145,4.73,-2.25,5.24,115.46
2010-02-05 08:00:00,0.085,4.23,-2.54,4.93,120.95
2010-02-05 09:00:00,0.02,3.6,-2.94,4.65,129.22
2010-02-05 10:00:00,0.005,2.89,-3.47,4.51,140.21
2010-02-05 11:00:00,0.0,2.07,-3.9,4.41,152.04
2010-02-05 12:00:00,0.0,1.08,-3.92,4.07,164.59
2010-02-05 13:00:00,0.0,-1.02,-2.78,2.96,200.24
2010-02-05 14:00:00,0.0,-1.72,-2.65,3.16,212.95
2010-02-05 15:00:00,0.025,-2.32,-2.53,3.43,222.48
2010-02-05 16:00:00,0.04,-2.79,-2.41,3.69,229.19
2010-02-05 17:00:00,0.04,-3.07,-2.27,3.81,233.56
2010-02-05 18:00:00,0.045,-3.06,-2.06,3.69,236.04
2010-02-05 19:00:00,0.075,-2.73,-1.79,3.27,236.82
2010-02-05 20:00:00,0.105,-2.3,-1.55,2.77,235.95
2010-02-05 21:00:00,0.15,-2.01,-1.49,2.5,233.55
2010-02-05 22:00:00,0.19,-2.07,-1.67,2.66,231.09
2010-02-05 23:00:00,0.251,-2.36,-1.98,3.08,230.06
2010-02-06 00:00:00,0.381,-2.72,-2.24,3.52,230.58
2010-02-06 01:00:00,0.5760000000000001,-3.33,-2.29,4.04,235.55
2010-02-06 02:00:00,0.617,-3.37,-2.0,3.92,239.34
2010-02-06 03:00:00,0.556,-3.36,-1.86,3.84,241.01
2010-02-06 04:00:00,0.536,-3.31,-1.85,3.79,240.84
2010-02-06 05:00:00,0.602,-3.24,-1.94,3.78,239.08
2010-02-06 06:00:00,0.727,-3.19,-2.14,3.84,236.09
2010-02-06 07:00:00,0.682,-3.16,-2.42,3.98,232.51
2010-02-06 08:00:00,0.561,-3.12,-2.68,4.11,229.33
2010-02-06 09:00:00,0.662,-3.03,-2.8,4.13,227.21
2010-02-06 10:00:00,0.406,-2.87,-2.73,3.96,226.42
2010-02-06 11:00:00,0.376,-2.75,-2.64,3.81,226.21
2010-02-06 12:00:00,0.47600000000000003,-2.81,-2.76,3.94,225.56
2010-02-06 13:00:00,0.677,-3.85,-4.71,6.08,219.21
2010-02-06 14:00:00,0.637,-3.55,-4.83,6.0,216.26
2010-02-06 15:00:00,0.516,-3.02,-5.04,5.88,210.96
2010-02-06 16:00:00,0.326,-2.37,-5.27,5.78,204.24
2010-02-06 17:00:00,0.12,-1.69,-5.39,5.65,197.45
2010-02-06 18:00:00,0.16,-1.11,-5.29,5.4,191.86
2010-02-06 19:00:00,0.326,-0.71,-4.89,4.94,188.25
2010-02-06 20:00:00,0.41600000000000004,-0.48,-4.36,4.39,186.25
2010-02-06 21:00:00,0.366,-0.39,-3.95,3.97,185.58
2010-02-06 22:00:00,0.266,-0.4,-3.81,3.83,185.97
2010-02-06 23:00:00,0.29100000000000004,-0.49,-3.87,3.9,187.25
2010-02-07 00:00:00,0.441,-0.65,-3.98,4.03,189.22
2010-02-07 01:00:00,0.496,-0.4,-3.78,3.8,186.04
2010-02-07 02:00:00,0.496,-0.55,-4.2,4.23,187.41
2010-02-07 03:00:00,0.436,-0.67,-4.41,4.46,188.59
2010-02-07 04:00:00,0.386,-0.75,-4.48,4.54,189.55
2010-02-07 05:00:00,0.391,-0.8,-4.46,4.54,190.16
2010-02-07 06:00:00,0.321,-0.8,-4.44,4.51,190.16
2010-02-07 07:00:00,0.29100000000000004,-0.73,-4.44,4.5,189.36
2010-02-07 08:00:00,0.41100000000000003,-0.61,-4.41,4.45,187.85
2010-02-07 09:00:00,0.486,-0.42,-4.24,4.26,185.7
2010-02-07 10:00:00,0.451,-0.19,-3.9,3.9,182.75
2010-02-07 11:00:00,0.35600000000000004,0.05,-3.57,3.57,179.27
2010-02-07 12:00:00,0.331,0.21,-3.51,3.51,176.57
2010-02-07 13:00:00,0.326,0.05,-4.1,4.1,179.34
2010-02-07 14:00:00,0.316,0.3,-4.72,4.73,176.35
2010-02-07 15:00:00,0.251,0.68,-5.08,5.13,172.41
2010-02-07 16:00:00,0.201,1.11,-5.22,5.33,167.94
2010-02-07 17:00:00,0.185,1.52,-5.1,5.32,163.44
2010-02-07 18:00:00,0.24100000000000002,1.78,-4.69,5.02,159.25
2010-02-07 19:00:00,0.24100000000000002,1.84,-4.03,4.43,155.46
2010-02-07 20:00:00,0.221,1.8,-3.33,3.78,151.55
2010-02-07 21:00:00,0.21100000000000002,1.82,-2.88,3.4,147.68
2010-02-07 22:00:00,0.24600000000000002,1.99,-2.87,3.49,145.29
2010-02-07 23:00:00,0.29600000000000004,2.2,-3.15,3.84,145.03
2010-02-08 00:00:00,0.29600000000000004,2.29,-3.45,4.14,146.35
2010-02-08 01:00:00,0.376,2.56,-2.48,3.56,134.1
2010-02-08 02:00:00,0.35100000000000003,2.68,-2.81,3.88,136.32
2010-02-08 03:00:00,0.361,2.59,-3.15,4.08,140.63
2010-02-08 04:00:00,0.47100000000000003,2.35,-3.47,4.19,145.88
2010-02-08 05:00:00,0.451,2.07,-3.67,4.22,150.56
2010-02-08 06:00:00,0.331,1.87,-3.69,4.13,153.11
2010-02-08 07:00:00,0.276,1.81,-3.46,3.91,152.36
2010-02-08 08:00:00,0.316,1.83,-3.11,3.61,149.46
2010-02-08 09:00:00,0.47100000000000003,1.83,-2.77,3.32,146.64
2010-02-08 10:00:00,0.42100000000000004,1.73,-2.6,3.13,146.36
2010-02-08 11:00:00,0.511,1.66,-2.69,3.16,148.26
2010-02-08 12:00:00,0.47600000000000003,1.78,-3.12,3.6,150.3
2010-02-08 13:00:00,0.441,3.06,-5.01,5.87,148.62
2010-02-08 14:00:00,0.34600000000000003,3.51,-5.15,6.23,145.73
2010-02-08 15:00:00,0.396,4.01,-4.99,6.4,141.23
2010-02-08 16:00:00,0.381,4.47,-4.62,6.43,135.94
2010-02-08 17:00:00,0.41600000000000004,4.74,-4.14,6.29,131.09
2010-02-08 18:00:00,0.391,4.65,-3.63,5.9,127.98
2010-02-08 19:00:00,0.316,4.11,-3.19,5.21,127.84
2010-02-08 20:00:00,0.29100000000000004,3.38,-2.88,4.44,130.41
2010-02-08 21:00:00,0.316,2.79,-2.72,3.89,134.29
2010-02-08 22:00:00,0.28600000000000003,2.57,-2.74,3.76,136.78
2010-02-08 23:00:00,0.24100000000000002,2.52,-2.82,3.78,138.19
2010-02-09 00:00:00,0.221,2.31,-2.82,3.64,140.62
2010-02-09 01:00:00,0.195,2.95,-2.12,3.63,125.6
2010-02-09 02:00:00,0.115,3.52,-2.55,4.34,125.91
2010-02-09 03:00:00,0.04,3.48,-3.27,4.78,133.21
2010-02-09 04:00:00,0.02,3.0,-4.11,5.09,143.87
2010-02-09 05:00:00,0.005,2.26,-4.85,5.35,155.0
2010-02-09 06:00:00,0.03,1.45,-5.24,5.44,164.58
2010-02-09 07:00:00,0.045,0.72,-5.12,5.17,172.05
2010-02-09 08:00:00,0.01,0.12,-4.6,4.6,178.53
2010-02-09 09:00:00,0.0,-0.32,-3.87,3.88,184.77
2010-02-09 10:00:00,0.0,-0.61,-3.1,3.16,191.1
2010-02-09 11:00:00,0.0,-0.82,-2.44,2.57,198.57
2010-02-09 12:00:00,0.0,-1.06,-2.03,2.29,207.63
2010-02-09 13:00:00,0.0,-0.98,-1.16,1.52,220.42
2010-02-09 14:00:00,0.0,-1.12,-1.15,1.61,224.36
2010-02-09 15:00:00,0.0,-1.18,-1.06,1.59,228.26
2010-02-09 16:00:00,0.0,-1.23,-0.91,1.53,233.34
2010-02-09 17:00:00,0.0,-1.39,-0.79,1.6,240.33
2010-02-09 18:00:00,0.0,-1.81,-0.76,1.96,247.25
2010-02-09 19:00:00,0.0,-2.55,-0.86,2.69,251.45
2010-02-09 20:00:00,0.005,-3.41,-1.02,3.55,253.38
2010-02-09 21:00:00,0.065,-4.07,-1.14,4.23,254.39
2010-02-09 22:00:00,0.15,-4.34,-1.15,4.49,255.21
2010-02-09 23:00:00,0.17,-4.35,-1.08,4.49,256.07
2010-02-10 00:00:00,0.13,-4.34,-1.0,4.45,256.97
2010-02-10 01:00:00,0.20600000000000002,-4.4,-1.33,4.6,253.2
2010-02-10 02:00:00,0.271,-4.64,-1.29,4.82,254.46
2010-02-10 03:00:00,0.361,-4.96,-1.3,5.12,255.27
2010-02-10 04:00:00,0.466,-5.27,-1.37,5.45,255.47
2010-02-10 05:00:00,0.556,-5.51,-1.49,5.71,254.85
2010-02-10 06:00:00,0.561,-5.59,-1.7,5.85,253.11
2010-02-10 07:00:00,0.561,-5.45,-1.98,5.8,250.0
2010-02-10 08:00:00,0.526,-5.06,-2.28,5.55,245.75
2010-02-10 09:00:00,0.491,-4.43,-2.5,5.09,240.56
2010-02-10 10:00:00,0.386,-3.61,-2.62,4.46,234.06
2010-02-10 11:00:00,0.24600000000000002,-2.81,-2.79,3.96,225.18
2010-02-10 12:00:00,0.23600000000000002,-2.29,-3.25,3.98,215.21
2010-02-10 13:00:00,0.24100000000000002,-1.72,-4.3,4.64,201.83
2010-02-10 14:00:00,0.341,-1.67,-5.05,5.32,198.31
2010-02-10 15:00:00,0.401,-1.51,-5.58,5.78,195.18
2010-02-10 16:00:00,0.341,-1.26,-5.93,6.06,191.98
2010-02-10 17:00:00,0.35600000000000004,-0.88,-6.18,6.24,188.06
2010-02-10 18:00:00,0.311,-0.33,-6.4,6.41,182.93
2010-02-10 19:00:00,0.426,0.38,-6.63,6.64,176.69
2010-02-10 20:00:00,0.596,1.09,-6.7,6.79,170.79
2010-02-10 21:00:00,0.607,1.58,-6.43,6.62,166.22
2010-02-10 22:00:00,0.662,1.71,-5.71,5.96,163.32
2010-02-10 23:00:00,0.727,1.58,-4.78,5.04,161.7
2010-02-11 00:00:00,0.752,1.35,-4.02,4.24,161.39
2010-02-11 01:00:00,0.677,1.75,-3.92,4.29,155.97
2010-02-11 02:00:00,0.556,1.41,-3.58,3.85,158.55
2010-02-11 03:00:00,0.561,1.27,-3.43,3.66,159.63
2010-02-11 04:00:00,0.607,1.29,-3.41,3.64,159.2
2010-02-11 05:00:00,0.556,1.41,-3.44,3.72,157.69
2010-02-11 06:00:00,0.396,1.57,-3.46,3.8,155.58
2010-02-11 07:00:00,0.431,1.71,-3.39,3.8,153.19
2010-02-11 08:00:00,0.516,1.81,-3.24,3.71,150.89
2010-02-11 09:00:00,0.546,1.81,-3.02,3.52,149.04
2010-02-11 10:00:00,0.5660000000000001,1.73,-2.76,3.25,147.92
2010-02-11 11:00:00,0.536,1.69,-2.61,3.11,147.05
2010-02-11 12:00:00,0.456,1.87,-2.77,3.34,145.91
2010-02-11 13:00:00,0.431,2.98,-3.5,4.6,139.59
2010-02-11 14:00:00,0.466,3.53,-3.66,5.08,136.03
2010-02-11 15:00:00,0.376,4.09,-3.85,5.62,133.31
2010-02-11 16:00:00,0.29100000000000004,4.58,-4.02,6.1,131.28
2010-02-11 17:00:00,0.29100000000000004,4.87,-4.06,6.34,129.8
2010-02-11 18:00:00,0.35100000000000003,4.79,-3.84,6.14,128.66
2010-02-11 19:00:00,0.361,4.29,-3.3,5.41,127.6
2010-02-11 20:00:00,0.366,3.61,-2.63,4.46,126.09
2010-02-11 21:00:00,0.41600000000000004,3.11,-2.07,3.74,123.64
2010-02-11 22:00:00,0.406,3.04,-1.8,3.53,120.62
2010-02-11 23:00:00,0.42100000000000004,3.21,-1.74,3.65,118.53
2010-02-12 00:00:00,0.436,3.31,-1.76,3.75,117.99
2010-02-12 01:00:00,0.451,3.33,-1.6,3.7,115.67
2010-02-12 02:00:00,0.491,3.24,-1.82,3.71,119.27
2010-02-12 03:00:00,0.486,3.45,-1.91,3.94,118.94
2010-02-12 04:00:00,0.456,3.84,-1.91,4.28,116.41
2010-02-12 05:00:00,0.366,4.24,-1.85,4.62,113.58
2010-02-12 06:00:00,0.28600000000000003,4.48,-1.78,4.82,111.68
2010-02-12 07:00:00,0.47100000000000003,4.44,-1.73,4.77,111.28
2010-02-12 08:00:00,0.41100000000000003,4.19,-1.69,4.52,111.92
2010-02-12 09:00:00,0.271,3.84,-1.62,4.16,112.96
2010-02-12 10:00:00,0.17,3.49,-1.55,3.82,113.97
2010-02-12 11:00:00,0.12,3.27,-1.59,3.64,115.85
2010-02-12 12:00:00,0.15,3.29,-1.87,3.79,119.58
2010-02-12 13:00:00,0.18,2.7,-2.72,3.83,135.14
2010-02-12 14:00:00,0.201,3.28,-3.17,4.56,134.07
2010-02-12 15:00:00,0.09,3.88,-2.96,4.88,127.38
2010-02-12 16:00:00,0.175,4.41,-2.32,4.98,117.7
2010-02-12 17:00:00,0.251,4.71,-1.52,4.95,107.87
2010-02-12 18:00:00,0.401,4.59,-0.87,4.68,100.74
2010-02-12 19:00:00,0.366,3.97,-0.6,4.01,98.66
2010-02-12 20:00:00,0.341,3.17,-0.7,3.24,102.44
2010-02-12 21:00:00,0.326,2.62,-1.07,2.83,112.18
2010-02-12 22:00:00,0.29600000000000004,2.65,-1.6,3.09,121.24
2010-02-12 23:00:00,0.21600000000000003,3.07,-2.09,3.71,124.3
2010-02-13 00:00:00,0.125,3.59,-2.29,4.25,122.52
2010-02-13 01:00:00,0.155,3.74,-1.46,4.02,111.27
2010-02-13 02:00:00,0.075,4.35,-1.66,4.66,110.91
2010-02-13 03:00:00,0.15,4.54,-1.72,4.86,110.79
2010-02-13 04:00:00,0.06,4.43,-1.7,4.75,110.97
2010-02-13 05:00:00,0.065,4.17,-1.68,4.49,111.9
2010-02-13 06:00:00,0.065,3.9,-1.75,4.28,114.21
2010-02-13 07:00:00,0.05,3.75,-1.99,4.24,117.97
2010-02-13 08:00:00,0.045,3.74,-2.29,4.38,121.54
2010-02-13 09:00:00,0.0,3.87,-2.53,4.62,123.24
2010-02-13 10:00:00,0.005,4.11,-2.62,4.87,122.47
2010-02-13 11:00:00,0.0,4.31,-2.57,5.02,120.8
2010-02-13 12:00:00,0.0,4.29,-2.46,4.94,119.87
2010-02-13 13:00:00,0.0,2.09,-1.99,2.89,133.47
2010-02-13 14:00:00,0.0,2.56,-2.12,3.32,129.56
2010-02-13 15:00:00,0.0,3.12,-2.4,3.93,127.54
2010-02-13 16:00:00,0.005,3.69,-2.75,4.6,126.75
2010-02-13 17:00:00,0.065,4.18,-3.11,5.21,126.67
2010-02-13 18:00:00,0.135,4.51,-3.4,5.65,126.99
2010-02-13 19:00:00,0.20600000000000002,4.6,-3.54,5.81,127.56
2010-02-13 20:00:00,0.19,4.45,-3.49,5.66,128.11
2010-02-13 21:00:00,0.321,4.07,-3.22,5.19,128.32
2010-02-13 22:00:00,0.386,3.51,-2.73,4.45,127.81
2010-02-13 23:00:00,0.401,2.96,-2.21,3.7,126.78
2010-02-14 00:00:00,0.366,2.64,-1.92,3.26,126.09
2010-02-14 01:00:00,0.42100000000000004,2.92,-1.7,3.38,120.12
2010-02-14 02:00:00,0.376,2.95,-1.97,3.54,123.72
2010-02-14 03:00:00,0.281,2.99,-2.15,3.68,125.7
2010-02-14 04:00:00,0.251,3.04,-2.25,3.78,126.47
2010-02-14 05:00:00,0.261,3.1,-2.28,3.85,126.34
2010-02-14 06:00:00,0.266,3.16,-2.25,3.88,125.54
2010-02-14 07:00:00,0.28600000000000003,3.2,-2.18,3.87,124.25
2010-02-14 08:00:00,0.42100000000000004,3.22,-2.06,3.82,122.63
2010-02-14 09:00:00,0.406,3.2,-1.91,3.72,120.79
2010-02-14 10:00:00,0.41100000000000003,3.17,-1.74,3.61,118.71
2010-02-14 11:00:00,0.29600000000000004,3.34,-1.64,3.72,116.14
2010-02-14 12:00:00,0.201,3.98,-1.73,4.34,113.45
2010-02-14 13:00:00,0.105,5.06,-2.06,5.47,112.17
2010-02-14 14:00:00,0.08,6.46,-2.26,6.84,109.32
2010-02-14 15:00:00,0.11,7.17,-2.2,7.5,107.06
2010-02-14 16:00:00,0.115,7.36,-1.96,7.62,104.87
2010-02-14 17:00:00,0.105,7.25,-1.63,7.43,102.69
2010-02-14 18:00:00,0.11,7.08,-1.34,7.2,100.72
2010-02-14 19:00:00,0.135,6.99,-1.16,7.08,99.43
2010-02-14 20:00:00,0.145,6.8,-1.06,6.88,98.88
2010-02-14 21:00:00,0.135,6.25,-0.99,6.32,98.98
2010-02-14 22:00:00,0.12,5.18,-0.88,5.25,99.69
2010-02-14 23:00:00,0.09,3.99,-0.74,4.06,100.51
2010-02-15 00:00:00,0.07,3.2,-0.55,3.24,99.73
2010-02-15 01:00:00,0.07,3.91,-0.24,3.92,93.51
2010-02-15 02:00:00,0.07,3.71,-0.29,3.72,94.5
2010-02-15 03:00:00,0.06,3.42,-0.43,3.44,97.11
2010-02-15 04:00:00,0.055,3.1,-0.6,3.16,101.0
2010-02-15 05:00:00,0.06,2.87,-0.77,2.97,105.04
2010-02-15 06:00:00,0.045,2.86,-0.88,2.99,107.11
2010-02-15 07:00:00,0.055,3.12,-0.89,3.25,105.87
2010-02-15 08:00:00,0.065,3.47,-0.81,3.56,103.07
2010-02-15 09:00:00,0.075,3.64,-0.66,3.7,100.23
2010-02-15 10:00:00,0.065,3.48,-0.48,3.51,97.86
2010-02-15 11:00:00,0.035,3.25,-0.37,3.27,96.58
2010-02-15 12:00:00,0.02,3.31,-0.45,3.34,97.78
2010-02-15 13:00:00,0.04,4.47,-0.25,4.48,93.18
2010-02-15 14:00:00,0.14,5.18,-0.39,5.19,94.34
2010-02-15 15:00:00,0.21100000000000002,5.34,-0.51,5.36,95.51
2010-02-15 16:00:00,0.145,5.11,-0.6,5.14,96.67
2010-02-15 17:00:00,0.125,4.69,-0.57,4.73,96.86
2010-02-15 18:00:00,0.095,4.32,-0.33,4.33,94.35
2010-02-15 19:00:00,0.08,4.14,0.13,4.14,88.23
2010-02-15 20:00:00,0.075,4.03,0.52,4.07,82.66
2010-02-15 21:00:00,0.06,3.82,0.49,3.85,82.75
2010-02-15 22:00:00,0.05,3.39,-0.19,3.4,93.19
2010-02-15 23:00:00,0.01,2.92,-1.15,3.14,111.58
2010-02-16 00:00:00,0.0,2.64,-1.91,3.26,125.91
2010-02-16 01:00:00,0.005,2.78,-0.9,2.92,107.87
2010-02-16 02:00:00,0.0,3.23,-1.02,3.39,107.6
2010-02-16 03:00:00,0.0,3.33,-1.02,3.48,107.12
2010-02-16 04:00:00,0.0,3.16,-0.91,3.29,106.09
2010-02-16 05:00:00,0.0,2.85,-0.68,2.93,103.43
2010-02-16 06:00:00,0.0,2.5,-0.31,2.52,97.18
2010-02-16 07:00:00,0.0,2.21,0.17,2.22,85.69
2010-02-16 08:00:00,0.0,1.97,0.64,2.07,72.01
2010-02-16 09:00:00,0.0,1.74,0.95,1.98,61.23
2010-02-16 10:00:00,0.0,1.5,0.99,1.8,56.41
2010-02-16 11:00:00,0.0,1.34,0.8,1.56,59.3
2010-02-16 12:00:00,0.0,1.4,0.44,1.46,72.6
2010-02-16 13:00:00,0.0,1.4,-0.4,1.45,106.04
2010-02-16 14:00:00,0.0,1.91,-0.7,2.03,110.22
2010-02-16 15:00:00,0.0,2.22,-0.96,2.42,113.38
2010-02-16 16:00:00,0.015,2.35,-1.19,2.64,116.9
2010-02-16 17:00:00,0.01,2.3,-1.43,2.71,121.94
2010-02-16 18:00:00,0.01,2.02,-1.7,2.63,130.07
2010-02-16 19:00:00,0.01,1.53,-2.01,2.53,142.65
2010-02-16 20:00:00,0.005,1.06,-2.38,2.6,155.98
2010-02-16 21:00:00,0.0,0.86,-2.81,2.94,163.03
2010-02-16 22:00:00,0.01,1.1,-3.28,3.46,161.52
2010-02-16 23:00:00,0.01,1.58,-3.64,3.96,156.58
2010-02-17 00:00:00,0.03,2.01,-3.7,4.21,151.53
2010-02-17 01:00:00,0.06,1.18,-1.87,2.21,147.86
2010-02-17 02:00:00,0.075,1.4,-1.81,2.29,142.2
2010-02-17 03:00:00,0.075,1.76,-1.78,2.5,135.32
2010-02-17 04:00:00,0.07,2.17,-1.77,2.8,129.18
2010-02-17 05:00:00,0.055,2.53,-1.76,3.08,124.86
2010-02-17 06:00:00,0.09,2.71,-1.73,3.21,122.61
2010-02-17 07:00:00,0.105,2.63,-1.67,3.12,122.38
2010-02-17 08:00:00,0.13,2.43,-1.6,2.91,123.48
2010-02-17 09:00:00,0.125,2.24,-1.57,2.73,125.01
2010-02-17 10:00:00,0.145,2.21,-1.61,2.73,125.96
2010-02-17 11:00:00,0.195,2.41,-1.79,3.01,126.64
2010-02-17 12:00:00,0.271,2.87,-2.22,3.63,127.64
2010-02-17 13:00:00,0.336,4.65,-3.02,5.54,123.01
2010-02-17 14:00:00,0.281,5.52,-3.75,6.67,124.16
2010-02-17 15:00:00,0.251,5.96,-4.2,7.29,125.17
2010-02-17 16:00:00,0.386,6.07,-4.44,7.52,126.17
2010-02-17 17:00:00,0.541,5.98,-4.52,7.49,127.05
2010-02-17 18:00:00,0.607,5.84,-4.5,7.38,127.62
2010-02-17 19:00:00,0.642,5.75,-4.45,7.27,127.72
2010-02-17 20:00:00,0.596,5.62,-4.37,7.12,127.86
2010-02-17 21:00:00,0.496,5.31,-4.26,6.81,128.75
2010-02-17 22:00:00,0.441,4.74,-4.13,6.28,131.07
2010-02-17 23:00:00,0.431,4.02,-3.95,5.64,134.51
2010-02-18 00:00:00,0.331,3.34,-3.72,5.0,138.13
2010-02-18 01:00:00,0.21100000000000002,3.41,-3.25,4.71,133.62
2010-02-18 02:00:00,0.115,3.14,-3.21,4.49,135.68
2010-02-18 03:00:00,0.055,2.81,-3.21,4.27,138.81
2010-02-18 04:00:00,0.025,2.48,-3.23,4.07,142.51
2010-02-18 05:00:00,0.025,2.23,-3.27,3.96,145.67
2010-02-18 06:00:00,0.05,2.18,-3.33,3.98,146.84
2010-02-18 07:00:00,0.045,2.36,-3.4,4.14,145.25
2010-02-18 08:00:00,0.05,2.66,-3.44,4.35,142.33
2010-02-18 09:00:00,0.04,2.88,-3.38,4.44,139.58
2010-02-18 10:00:00,0.04,2.92,-3.22,4.35,137.77
2010-02-18 11:00:00,0.045,2.94,-3.14,4.3,136.85
2010-02-18 12:00:00,0.06,3.17,-3.37,4.63,136.83
2010-02-18 13:00:00,0.065,3.46,-5.14,6.19,146.06
2010-02-18 14:00:00,0.035,4.1,-5.77,7.08,144.64
2010-02-18 15:00:00,0.015,4.89,-5.97,7.72,140.66
2010-02-18 16:00:00,0.02,5.74,-5.83,8.18,135.48
2010-02-18 17:00:00,0.025,6.46,-5.47,8.46,130.22
2010-02-18 18:00:00,0.035,6.92,-4.98,8.52,125.77
2010-02-18 19:00:00,0.05,6.97,-4.48,8.28,122.71
2010-02-18 20:00:00,0.065,6.68,-3.98,7.78,120.8
2010-02-18 21:00:00,0.06,6.15,-3.52,7.09,119.76
2010-02-18 22:00:00,0.07,5.48,-3.09,6.29,119.45
2010-02-18 23:00:00,0.05,4.79,-2.73,5.51,119.71
2010-02-19 00:00:00,0.025,4.21,-2.45,4.88,120.21
2010-02-19 01:00:00,0.03,4.3,-1.89,4.69,113.7
2010-02-19 02:00:00,0.045,4.1,-1.88,4.52,114.66
2010-02-19 03:00:00,0.05,3.87,-1.93,4.33,116.51
2010-02-19 04:00:00,0.055,3.65,-2.02,4.17,118.91
2010-02-19 05:00:00,0.06,3.53,-2.14,4.13,121.2
2010-02-19 06:00:00,0.07,3.59,-2.29,4.25,122.51
2010-02-19 07:00:00,0.06,3.87,-2.45,4.58,122.32
2010-02-19 08:00:00,0.06,4.28,-2.59,5.0,121.12
2010-02-19 09:00:00,0.065,4.65,-2.63,5.34,119.49
2010-02-19 10:00:00,0.07,4.87,-2.57,5.51,117.82
2010-02-19 11:00:00,0.07,5.03,-2.56,5.64,117.01
2010-02-19 12:00:00,0.065,5.23,-2.8,5.93,118.17
2010-02-19 13:00:00,0.075,4.22,-2.38,4.85,119.37
2010-02-19 14:00:00,0.065,5.16,-2.9,5.92,119.39
